Date,Time,Nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status2
2020-03-01,14:00:00,6.54011,V ugm-3,19.9,V ugm-3 (INDIC.GRAV)
2020-03-01,15:00:00,7.0171,V ugm-3,18.6,V ugm-3 (INDIC.GRAV)
2020-03-01,16:00:00,9.40425,V ugm-3,18.2,V ugm-3 (INDIC.GRAV)
2020-03-01,17:00:00,11.9557,V ugm-3,19.1,V ugm-3 (INDIC.GRAV)
2020-03-01,18:00:00,23.37469,V ugm-3,32.7,V ugm-3 (INDIC.GRAV)
2020-03-01,19:00:00,26.76299,V ugm-3,30.0,V ugm-3 (INDIC.GRAV)
2020-03-01,20:00:00,27.04668,V ugm-3,36.2,V ugm-3 (INDIC.GRAV)
2020-03-01,21:00:00,23.01752,V ugm-3,28.3,V ugm-3 (INDIC.GRAV)
2020-03-01,22:00:00,24.25303,V ugm-3,16.5,V ugm-3 (INDIC.GRAV)
2020-03-01,23:00:00,25.94097,V ugm-3,16.3,V ugm-3 (INDIC.GRAV)
2020-03-01,1900-01-01 00:00:00,19.36241,V ugm-3,19.0,V ugm-3 (INDIC.GRAV)
2020-03-02,01:00:00,14.17031,V ugm-3,17.5,V ugm-3 (INDIC.GRAV)
2020-03-02,02:00:00,16.89104,V ugm-3,15.6,V ugm-3 (INDIC.GRAV)
2020-03-02,03:00:00,17.15445,V ugm-3,14.5,V ugm-3 (INDIC.GRAV)
2020-03-02,04:00:00,15.90873,V ugm-3,15.8,V ugm-3 (INDIC.GRAV)
2020-03-02,05:00:00,28.36685,V ugm-3,16.9,V ugm-3 (INDIC.GRAV)
2020-03-02,06:00:00,47.52421,V ugm-3,18.5,V ugm-3 (INDIC.GRAV)
2020-03-02,07:00:00,68.83193,V ugm-3,23.9,V ugm-3 (INDIC.GRAV)
2020-03-02,08:00:00,64.09946,V ugm-3,28.7,V ugm-3 (INDIC.GRAV)
2020-03-02,09:00:00,50.71627,V ugm-3,21.5,V ugm-3 (INDIC.GRAV)
2020-03-02,10:00:00,49.50822,V ugm-3,22.1,V ugm-3 (INDIC.GRAV)
2020-03-02,11:00:00,28.76805,V ugm-3,23.2,V ugm-3 (INDIC.GRAV)
2020-03-02,12:00:00,15.95385,V ugm-3,24.1,V ugm-3 (INDIC.GRAV)
2020-03-02,13:00:00,18.3771,V ugm-3,30.3,V ugm-3 (INDIC.GRAV)
2020-03-02,14:00:00,15.80186,V ugm-3,25.3,V ugm-3 (INDIC.GRAV)
2020-03-02,15:00:00,16.71072,V ugm-3,28.1,V ugm-3 (INDIC.GRAV)
2020-03-02,16:00:00,17.42247,V ugm-3,26.0,V ugm-3 (INDIC.GRAV)
2020-03-02,17:00:00,16.90231,V ugm-3,25.4,V ugm-3 (INDIC.GRAV)
2020-03-02,18:00:00,21.4252,V ugm-3,26.1,V ugm-3 (INDIC.GRAV)
2020-03-02,19:00:00,39.02809,V ugm-3,39.6,V ugm-3 (INDIC.GRAV)
2020-03-02,20:00:00,58.07742,V ugm-3,55.7,V ugm-3 (INDIC.GRAV)
2020-03-02,21:00:00,46.52303,V ugm-3,34.6,V ugm-3 (INDIC.GRAV)
2020-03-02,22:00:00,35.17166,V ugm-3,26.4,V ugm-3 (INDIC.GRAV)
2020-03-02,23:00:00,33.53815,V ugm-3,21.5,V ugm-3 (INDIC.GRAV)
2020-03-02,1900-01-01 00:00:00,31.45808,V ugm-3,18.3,V ugm-3 (INDIC.GRAV)
2020-03-03,01:00:00,21.12763,V ugm-3,17.6,V ugm-3 (INDIC.GRAV)
2020-03-03,02:00:00,5.58056,V ugm-3,9.3,V ugm-3 (INDIC.GRAV)
2020-03-03,03:00:00,10.86307,V ugm-3,12.1,V ugm-3 (INDIC.GRAV)
2020-03-03,04:00:00,11.12073,V ugm-3,11.4,V ugm-3 (INDIC.GRAV)
2020-03-03,05:00:00,13.44503,V ugm-3,10.2,V ugm-3 (INDIC.GRAV)
2020-03-03,06:00:00,32.81788,V ugm-3,11.3,V ugm-3 (INDIC.GRAV)
2020-03-03,07:00:00,44.93474,V ugm-3,14.8,V ugm-3 (INDIC.GRAV)
2020-03-03,08:00:00,70.6792,V ugm-3,22.2,V ugm-3 (INDIC.GRAV)
2020-03-03,09:00:00,53.3686,V ugm-3,20.1,V ugm-3 (INDIC.GRAV)
2020-03-03,10:00:00,47.59812,V ugm-3,19.1,V ugm-3 (INDIC.GRAV)
2020-03-03,11:00:00,40.43263,V ugm-3,19.7,V ugm-3 (INDIC.GRAV)
2020-03-03,12:00:00,32.62026,V ugm-3,12.9,V ugm-3 (INDIC.GRAV)
2020-03-03,13:00:00,39.55771,V ugm-3,12.7,V ugm-3 (INDIC.GRAV)
2020-03-03,14:00:00,36.76804,V ugm-3,23.4,V ugm-3 (INDIC.GRAV)
2020-03-03,15:00:00,16.2805,V ugm-3,21.2,V ugm-3 (INDIC.GRAV)
2020-03-03,16:00:00,7.33107,V ugm-3,9.9,V ugm-3 (INDIC.GRAV)
2020-03-03,17:00:00,15.31002,V ugm-3,22.9,V ugm-3 (INDIC.GRAV)
2020-03-03,18:00:00,17.36584,V ugm-3,22.1,V ugm-3 (INDIC.GRAV)
2020-03-03,19:00:00,22.70416,V ugm-3,29.4,V ugm-3 (INDIC.GRAV)
2020-03-03,20:00:00,21.66675,V ugm-3,31.5,V ugm-3 (INDIC.GRAV)
2020-03-03,21:00:00,36.6459,V ugm-3,33.2,V ugm-3 (INDIC.GRAV)
2020-03-03,22:00:00,24.35326,V ugm-3,30.8,V ugm-3 (INDIC.GRAV)
2020-03-03,23:00:00,16.73694,V ugm-3,31.3,V ugm-3 (INDIC.GRAV)
2020-03-03,1900-01-01 00:00:00,14.59581,V ugm-3,27.9,V ugm-3 (INDIC.GRAV)
2020-03-04,01:00:00,15.4312,V ugm-3,26.2,V ugm-3 (INDIC.GRAV)
2020-03-04,02:00:00,19.81518,V ugm-3,24.3,V ugm-3 (INDIC.GRAV)
2020-03-04,03:00:00,6.98233,V ugm-3,21.4,V ugm-3 (INDIC.GRAV)
2020-03-04,04:00:00,14.8851,V ugm-3,21.0,V ugm-3 (INDIC.GRAV)
2020-03-04,05:00:00,33.77173,V ugm-3,21.7,V ugm-3 (INDIC.GRAV)
2020-03-04,06:00:00,44.53939,V ugm-3,22.4,V ugm-3 (INDIC.GRAV)
2020-03-04,07:00:00,72.01226,V ugm-3,26.4,V ugm-3 (INDIC.GRAV)
2020-03-04,08:00:00,85.24703,V ugm-3,35.7,V ugm-3 (INDIC.GRAV)
2020-03-04,09:00:00,62.18763,V ugm-3,32.7,V ugm-3 (INDIC.GRAV)
2020-03-04,10:00:00,52.95569,V ugm-3,32.5,V ugm-3 (INDIC.GRAV)
2020-03-04,11:00:00,41.90877,V ugm-3,25.9,V ugm-3 (VCM)
2020-03-04,12:00:00,39.13137,V ugm-3,33.0,V ugm-3 (VCM)
2020-03-04,13:00:00,46.15784,V ugm-3,51.2,V ugm-3 (VCM)
2020-03-04,14:00:00,44.52802,V ugm-3,55.5,V ugm-3 (VCM)
2020-03-04,15:00:00,45.56349,V ugm-3,52.0,V ugm-3 (VCM)
2020-03-04,16:00:00,49.41656,V ugm-3,40.2,V ugm-3 (VCM)
2020-03-04,17:00:00,66.37028,V ugm-3,38.6,V ugm-3 (VCM)
2020-03-04,18:00:00,46.74859,V ugm-3,31.0,V ugm-3 (VCM)
2020-03-04,19:00:00,70.5918,V ugm-3,37.5,V ugm-3 (VCM)
2020-03-04,20:00:00,71.54134,V ugm-3,44.2,V ugm-3 (VCM)
2020-03-04,21:00:00,55.94171,V ugm-3,38.0,V ugm-3 (VCM)
2020-03-04,22:00:00,50.58196,V ugm-3,34.1,V ugm-3 (VCM)
2020-03-04,23:00:00,39.76597,V ugm-3,24.1,V ugm-3 (VCM)
2020-03-04,1900-01-01 00:00:00,38.79582,V ugm-3,26.9,V ugm-3 (VCM)
2020-03-05,01:00:00,39.00201,V ugm-3,28.0,V ugm-3 (VCM)
2020-03-05,02:00:00,32.09321,V ugm-3,23.1,V ugm-3 (VCM)
2020-03-05,03:00:00,40.27313,V ugm-3,26.1,V ugm-3 (VCM)
2020-03-05,04:00:00,43.43685,V ugm-3,26.7,V ugm-3 (VCM)
2020-03-05,05:00:00,37.7379,V ugm-3,20.2,V ugm-3 (VCM)
2020-03-05,06:00:00,29.60129,V ugm-3,19.5,V ugm-3 (VCM)
2020-03-05,07:00:00,40.4311,V ugm-3,15.6,V ugm-3 (VCM)
2020-03-05,08:00:00,42.73668,V ugm-3,15.8,V ugm-3 (VCM)
2020-03-05,09:00:00,40.1399,V ugm-3,11.9,V ugm-3 (VCM)
2020-03-05,10:00:00,30.23449,V ugm-3,15.4,V ugm-3 (VCM)
2020-03-05,11:00:00,31.87755,V ugm-3,22.1,V ugm-3 (VCM)
2020-03-05,12:00:00,41.12441,V ugm-3,90.2,V ugm-3 (VCM)
2020-03-05,13:00:00,39.38123,V ugm-3,89.8,V ugm-3 (VCM)
2020-03-05,14:00:00,43.05333,V ugm-3,53.8,V ugm-3 (VCM)
2020-03-05,15:00:00,43.05333,V ugm-3,42.6,V ugm-3 (VCM)
2020-03-05,16:00:00,39.02364,V ugm-3,33.3,V ugm-3 (VCM)
2020-03-05,17:00:00,50.09634,V ugm-3,36.1,V ugm-3 (VCM)
2020-03-05,18:00:00,50.94137,V ugm-3,37.8,V ugm-3 (VCM)
2020-03-05,19:00:00,60.43423,V ugm-3,48.7,V ugm-3 (VCM)
2020-03-05,20:00:00,59.74936,V ugm-3,26.8,V ugm-3 (VCM)
2020-03-05,21:00:00,57.26522,V ugm-3,24.9,V ugm-3 (VCM)
2020-03-05,22:00:00,55.41869,V ugm-3,24.9,V ugm-3 (VCM)
2020-03-05,23:00:00,55.48073,V ugm-3,24.5,V ugm-3 (VCM)
2020-03-05,1900-01-01 00:00:00,42.20226,V ugm-3,28.8,V ugm-3 (VCM)
2020-03-06,01:00:00,39.79608,V ugm-3,35.2,V ugm-3 (VCM)
2020-03-06,02:00:00,38.31373,V ugm-3,28.4,V ugm-3 (VCM)
2020-03-06,03:00:00,36.67405,V ugm-3,28.0,V ugm-3 (VCM)
2020-03-06,04:00:00,30.1804,V ugm-3,23.7,V ugm-3 (VCM)
2020-03-06,05:00:00,22.3595,V ugm-3,23.8,V ugm-3 (VCM)
2020-03-06,06:00:00,25.42719,V ugm-3,19.9,V ugm-3 (VCM)
2020-03-06,07:00:00,38.92913,V ugm-3,23.0,V ugm-3 (VCM)
2020-03-06,08:00:00,33.73627,V ugm-3,25.3,V ugm-3 (VCM)
2020-03-06,09:00:00,36.11284,V ugm-3,21.7,V ugm-3 (VCM)
2020-03-06,10:00:00,29.02742,V ugm-3,23.8,V ugm-3 (VCM)
2020-03-06,11:00:00,23.02506,V ugm-3,22.7,V ugm-3 (VCM)
2020-03-06,12:00:00,23.35912,V ugm-3,24.7,V ugm-3 (VCM)
2020-03-06,13:00:00,23.61898,V ugm-3,51.4,V ugm-3 (VCM)
2020-03-06,14:00:00,19.49106,V ugm-3,28.4,V ugm-3 (VCM)
2020-03-06,15:00:00,19.33673,V ugm-3,26.8,V ugm-3 (VCM)
2020-03-06,16:00:00,32.12623,V ugm-3,31.0,V ugm-3 (VCM)
2020-03-06,17:00:00,43.12234,V ugm-3,35.0,V ugm-3 (VCM)
2020-03-06,18:00:00,43.21833,V ugm-3,40.8,V ugm-3 (VCM)
2020-03-06,19:00:00,54.22785,V ugm-3,46.7,V ugm-3 (VCM)
2020-03-06,20:00:00,72.09643,V ugm-3,66.2,V ugm-3 (VCM)
2020-03-06,21:00:00,56.63424,V ugm-3,43.5,V ugm-3 (VCM)
2020-03-06,22:00:00,61.27772,V ugm-3,31.8,V ugm-3 (VCM)
2020-03-06,23:00:00,69.79493,V ugm-3,31.7,V ugm-3 (VCM)
2020-03-06,1900-01-01 00:00:00,56.68127,V ugm-3,22.6,V ugm-3 (VCM)
2020-03-07,01:00:00,39.39228,V ugm-3,15.7,V ugm-3 (VCM)
2020-03-07,02:00:00,31.56734,V ugm-3,12.8,V ugm-3 (VCM)
2020-03-07,03:00:00,27.11841,V ugm-3,15.4,V ugm-3 (VCM)
2020-03-07,04:00:00,23.52668,V ugm-3,17.1,V ugm-3 (VCM)
2020-03-07,05:00:00,19.64282,V ugm-3,17.3,V ugm-3 (VCM)
2020-03-07,06:00:00,15.0705,V ugm-3,15.6,V ugm-3 (VCM)
2020-03-07,07:00:00,20.12116,V ugm-3,11.2,V ugm-3 (VCM)
2020-03-07,08:00:00,24.3847,V ugm-3,13.9,V ugm-3 (VCM)
2020-03-07,09:00:00,34.84271,V ugm-3,14.7,V ugm-3 (VCM)
2020-03-07,10:00:00,26.75885,V ugm-3,15.3,V ugm-3 (VCM)
2020-03-07,11:00:00,27.68357,V ugm-3,17.5,V ugm-3 (VCM)
2020-03-07,12:00:00,24.7697,V ugm-3,21.1,V ugm-3 (VCM)
2020-03-07,13:00:00,17.88475,V ugm-3,32.3,V ugm-3 (VCM)
2020-03-07,14:00:00,17.97684,V ugm-3,29.6,V ugm-3 (VCM)
2020-03-07,15:00:00,19.62236,V ugm-3,25.2,V ugm-3 (VCM)
2020-03-07,16:00:00,15.91978,V ugm-3,21.9,V ugm-3 (VCM)
2020-03-07,17:00:00,29.09533,V ugm-3,19.3,V ugm-3 (VCM)
2020-03-07,18:00:00,18.85004,V ugm-3,19.5,V ugm-3 (VCM)
2020-03-07,19:00:00,12.96053,V ugm-3,18.6,V ugm-3 (VCM)
2020-03-07,20:00:00,14.72115,V ugm-3,20.1,V ugm-3 (VCM)
2020-03-07,21:00:00,13.24916,V ugm-3,21.7,V ugm-3 (VCM)
2020-03-07,22:00:00,11.91399,V ugm-3,20.8,V ugm-3 (VCM)
2020-03-07,23:00:00,9.09366,V ugm-3,18.3,V ugm-3 (VCM)
2020-03-07,1900-01-01 00:00:00,9.22812,V ugm-3,20.5,V ugm-3 (VCM)
2020-03-08,01:00:00,7.78425,V ugm-3,17.0,V ugm-3 (VCM)
2020-03-08,02:00:00,5.80031,V ugm-3,11.1,V ugm-3 (VCM)
2020-03-08,03:00:00,4.74642,V ugm-3,13.9,V ugm-3 (VCM)
2020-03-08,04:00:00,4.13494,V ugm-3,7.8,V ugm-3 (VCM)
2020-03-08,05:00:00,5.59082,V ugm-3,2.7,V ugm-3 (VCM)
2020-03-08,06:00:00,6.22272,V ugm-3,-2.4,V ugm-3 (VCM)
2020-03-08,07:00:00,4.90988,V ugm-3,2.9,V ugm-3 (VCM)
2020-03-08,08:00:00,6.43101,V ugm-3,-0.6,V ugm-3 (VCM)
2020-03-08,09:00:00,9.26013,V ugm-3,5.2,V ugm-3 (VCM)
2020-03-08,10:00:00,8.37331,V ugm-3,6.6,V ugm-3 (VCM)
2020-03-08,11:00:00,11.75556,V ugm-3,9.1,V ugm-3 (VCM)
2020-03-08,12:00:00,12.10068,V ugm-3,17.0,V ugm-3 (VCM)
2020-03-08,13:00:00,12.31576,V ugm-3,8.6,V ugm-3 (VCM)
2020-03-08,14:00:00,17.78113,V ugm-3,12.0,V ugm-3 (VCM)
2020-03-08,15:00:00,17.23192,V ugm-3,23.6,V ugm-3 (VCM)
2020-03-08,16:00:00,16.17763,V ugm-3,19.0,V ugm-3 (VCM)
2020-03-08,17:00:00,14.7596,V ugm-3,9.5,V ugm-3 (VCM)
2020-03-08,18:00:00,36.56071,V ugm-3,27.3,V ugm-3 (VCM)
2020-03-08,19:00:00,39.013,V ugm-3,27.0,V ugm-3 (VCM)
2020-03-08,20:00:00,19.96203,V ugm-3,11.1,V ugm-3 (VCM)
2020-03-08,21:00:00,20.86523,V ugm-3,7.6,V ugm-3 (VCM)
2020-03-08,22:00:00,29.93853,V ugm-3,5.8,V ugm-3 (VCM)
2020-03-08,23:00:00,22.39702,V ugm-3,9.3,V ugm-3 (VCM)
2020-03-08,1900-01-01 00:00:00,20.98147,V ugm-3,7.3,V ugm-3 (VCM)
2020-03-09,01:00:00,22.43173,V ugm-3,12.0,V ugm-3 (VCM)
2020-03-09,02:00:00,10.95584,V ugm-3,4.9,V ugm-3 (VCM)
2020-03-09,03:00:00,11.23829,V ugm-3,6.9,V ugm-3 (VCM)
2020-03-09,04:00:00,9.24455,V ugm-3,8.8,V ugm-3 (VCM)
2020-03-09,05:00:00,5.25551,V ugm-3,0.2,V ugm-3 (VCM)
2020-03-09,06:00:00,5.32604,V ugm-3,-0.1,V ugm-3 (VCM)
2020-03-09,07:00:00,19.12155,V ugm-3,3.4,V ugm-3 (VCM)
2020-03-09,08:00:00,25.34113,V ugm-3,15.1,V ugm-3 (VCM)
2020-03-09,09:00:00,18.83293,V ugm-3,10.6,V ugm-3 (VCM)
2020-03-09,10:00:00,16.97979,V ugm-3,9.8,V ugm-3 (VCM)
2020-03-09,11:00:00,18.87856,V ugm-3,16.1,V ugm-3 (VCM)
2020-03-09,12:00:00,10.51856,V ugm-3,18.8,V ugm-3 (VCM)
2020-03-09,13:00:00,13.71016,V ugm-3,29.0,V ugm-3 (VCM)
2020-03-09,14:00:00,13.84716,V ugm-3,30.2,V ugm-3 (VCM)
2020-03-09,15:00:00,25.75726,V ugm-3,32.4,V ugm-3 (VCM)
2020-03-09,16:00:00,21.10867,V ugm-3,28.9,V ugm-3 (VCM)
2020-03-09,17:00:00,25.83439,V ugm-3,20.9,V ugm-3 (VCM)
2020-03-09,18:00:00,18.85729,V ugm-3,12.5,V ugm-3 (VCM)
2020-03-09,19:00:00,17.8305,V ugm-3,16.5,V ugm-3 (VCM)
2020-03-09,20:00:00,22.39881,V ugm-3,18.0,V ugm-3 (VCM)
2020-03-09,21:00:00,19.34039,V ugm-3,9.2,V ugm-3 (VCM)
2020-03-09,22:00:00,17.1462,V ugm-3,9.3,V ugm-3 (VCM)
2020-03-09,23:00:00,14.81404,V ugm-3,11.1,V ugm-3 (VCM)
2020-03-09,1900-01-01 00:00:00,11.11031,V ugm-3,7.7,V ugm-3 (VCM)
2020-03-10,01:00:00,6.30696,V ugm-3,9.3,V ugm-3 (VCM)
2020-03-10,02:00:00,1.50606,V ugm-3,4.7,V ugm-3 (VCM)
2020-03-10,03:00:00,2.7574,V ugm-3,7.6,V ugm-3 (VCM)
2020-03-10,04:00:00,3.35381,V ugm-3,10.7,V ugm-3 (VCM)
2020-03-10,05:00:00,1.71327,V ugm-3,6.3,V ugm-3 (VCM)
2020-03-10,06:00:00,5.51697,V ugm-3,7.9,V ugm-3 (VCM)
2020-03-10,07:00:00,8.36387,V ugm-3,8.4,V ugm-3 (VCM)
2020-03-10,08:00:00,15.26183,V ugm-3,8.9,V ugm-3 (VCM)
2020-03-10,09:00:00,23.86242,V ugm-3,1.7,V ugm-3 (VCM)
2020-03-10,10:00:00,23.76624,V ugm-3,6.6,V ugm-3 (VCM)
2020-03-10,11:00:00,15.71467,V ugm-3,7.4,V ugm-3 (VCM)
2020-03-10,12:00:00,11.76779,V ugm-3,5.8,V ugm-3 (VCM)
2020-03-10,13:00:00,7.28261,V ugm-3,9.2,V ugm-3 (VCM)
2020-03-10,14:00:00,6.62293,V ugm-3,6.0,V ugm-3 (VCM)
2020-03-10,15:00:00,7.55521,V ugm-3,20.7,V ugm-3 (VCM)
2020-03-10,16:00:00,9.43848,V ugm-3,18.6,V ugm-3 (VCM)
2020-03-10,17:00:00,8.68332,V ugm-3,16.3,V ugm-3 (VCM)
2020-03-10,18:00:00,9.9719,V ugm-3,16.9,V ugm-3 (VCM)
2020-03-10,19:00:00,13.86755,V ugm-3,15.3,V ugm-3 (VCM)
2020-03-10,20:00:00,24.10867,V ugm-3,17.7,V ugm-3 (VCM)
2020-03-10,21:00:00,21.35303,V ugm-3,19.0,V ugm-3 (VCM)
2020-03-10,22:00:00,25.38428,V ugm-3,17.9,V ugm-3 (VCM)
2020-03-10,23:00:00,11.3651,V ugm-3,10.4,V ugm-3 (VCM)
2020-03-10,1900-01-01 00:00:00,21.70687,V ugm-3,15.0,V ugm-3 (VCM)
2020-03-11,01:00:00,13.38845,V ugm-3,12.4,V ugm-3 (VCM)
2020-03-11,02:00:00,9.10387,V ugm-3,11.2,V ugm-3 (VCM)
2020-03-11,03:00:00,3.71297,V ugm-3,11.7,V ugm-3 (VCM)
2020-03-11,04:00:00,5.42605,V ugm-3,11.7,V ugm-3 (VCM)
2020-03-11,05:00:00,12.30576,V ugm-3,12.4,V ugm-3 (VCM)
2020-03-11,06:00:00,13.75419,V ugm-3,13.6,V ugm-3 (VCM)
2020-03-11,07:00:00,30.48704,V ugm-3,15.0,V ugm-3 (VCM)
2020-03-11,08:00:00,45.84001,V ugm-3,22.4,V ugm-3 (VCM)
2020-03-11,09:00:00,40.59917,V ugm-3,21.4,V ugm-3 (VCM)
2020-03-11,10:00:00,26.48509,V ugm-3,22.6,V ugm-3 (VCM)
2020-03-11,11:00:00,19.95392,V ugm-3,15.7,V ugm-3 (VCM)
2020-03-11,12:00:00,21.23714,V ugm-3,16.8,V ugm-3 (VCM)
2020-03-11,13:00:00,16.57522,V ugm-3,17.1,V ugm-3 (VCM)
2020-03-11,14:00:00,13.30102,V ugm-3,13.2,V ugm-3 (VCM)
2020-03-11,15:00:00,14.3964,V ugm-3,12.8,V ugm-3 (VCM)
2020-03-11,16:00:00,12.05313,V ugm-3,18.3,V ugm-3 (VCM)
2020-03-11,17:00:00,17.7588,V ugm-3,20.4,V ugm-3 (VCM)
2020-03-11,18:00:00,25.11709,V ugm-3,10.8,V ugm-3 (VCM)
2020-03-11,19:00:00,22.68823,V ugm-3,10.9,V ugm-3 (VCM)
2020-03-11,20:00:00,22.35779,V ugm-3,12.5,V ugm-3 (VCM)
2020-03-11,21:00:00,15.97695,V ugm-3,9.0,V ugm-3 (VCM)
2020-03-11,22:00:00,7.35656,V ugm-3,10.4,V ugm-3 (VCM)
2020-03-11,23:00:00,6.25579,V ugm-3,3.0,V ugm-3 (VCM)
2020-03-11,1900-01-01 00:00:00,5.1976,V ugm-3,-3.1,V ugm-3 (VCM)
2020-03-12,01:00:00,1.4871,V ugm-3,0.5,V ugm-3 (VCM)
2020-03-12,02:00:00,0.86283,V ugm-3,-0.6,V ugm-3 (VCM)
2020-03-12,03:00:00,0.84827,V ugm-3,1.6,V ugm-3 (VCM)
2020-03-12,04:00:00,2.36123,V ugm-3,3.8,V ugm-3 (VCM)
2020-03-12,05:00:00,1.05178,V ugm-3,2.3,V ugm-3 (VCM)
2020-03-12,06:00:00,7.71918,V ugm-3,13.9,V ugm-3 (VCM)
2020-03-12,07:00:00,13.16199,V ugm-3,5.8,V ugm-3 (VCM)
2020-03-12,08:00:00,20.15806,V ugm-3,11.6,V ugm-3 (VCM)
2020-03-12,09:00:00,18.3832,V ugm-3,10.3,V ugm-3 (VCM)
2020-03-12,10:00:00,24.06877,V ugm-3,11.7,V ugm-3 (VCM)
2020-03-12,11:00:00,18.60938,V ugm-3,22.9,V ugm-3 (VCM)
2020-03-12,12:00:00,13.83363,V ugm-3,23.1,V ugm-3 (VCM)
2020-03-12,13:00:00,12.2486,V ugm-3,25.1,V ugm-3 (VCM)
2020-03-12,14:00:00,11.17032,V ugm-3,24.2,V ugm-3 (VCM)
2020-03-12,15:00:00,10.97559,V ugm-3,23.7,V ugm-3 (VCM)
2020-03-12,16:00:00,10.07203,V ugm-3,22.9,V ugm-3 (VCM)
2020-03-12,17:00:00,14.44228,V ugm-3,30.8,V ugm-3 (VCM)
2020-03-12,18:00:00,15.64603,V ugm-3,17.2,V ugm-3 (VCM)
2020-03-12,19:00:00,10.11082,V ugm-3,17.6,V ugm-3 (VCM)
2020-03-12,20:00:00,8.75987,V ugm-3,18.5,V ugm-3 (VCM)
2020-03-12,21:00:00,9.04252,V ugm-3,13.7,V ugm-3 (VCM)
2020-03-12,22:00:00,7.20932,V ugm-3,11.1,V ugm-3 (VCM)
2020-03-12,23:00:00,4.79107,V ugm-3,13.2,V ugm-3 (VCM)
2020-03-12,1900-01-01 00:00:00,3.74811,V ugm-3,12.7,V ugm-3 (VCM)
2020-03-13,01:00:00,3.14423,V ugm-3,10.4,V ugm-3 (VCM)
2020-03-13,02:00:00,2.4186,V ugm-3,14.1,V ugm-3 (VCM)
2020-03-13,03:00:00,2.1853,V ugm-3,11.0,V ugm-3 (VCM)
2020-03-13,04:00:00,2.35363,V ugm-3,14.1,V ugm-3 (VCM)
2020-03-13,05:00:00,4.27561,V ugm-3,8.8,V ugm-3 (VCM)
2020-03-13,06:00:00,13.75194,V ugm-3,8.1,V ugm-3 (VCM)
2020-03-13,07:00:00,18.2262,V ugm-3,-1.3,V ugm-3 (VCM)
2020-03-13,08:00:00,13.39309,V ugm-3,-1.3,V ugm-3 (VCM)
2020-03-13,09:00:00,15.37163,V ugm-3,0.4,V ugm-3 (VCM)
2020-03-13,10:00:00,7.48742,V ugm-3,1.1,V ugm-3 (VCM)
2020-03-13,11:00:00,7.90122,V ugm-3,8.2,V ugm-3 (VCM)
2020-03-13,12:00:00,13.42065,V ugm-3,7.7,V ugm-3 (VCM)
2020-03-13,13:00:00,11.06994,V ugm-3,10.1,V ugm-3 (VCM)
2020-03-13,14:00:00,36.12604,V ugm-3,16.9,V ugm-3 (VCM)
2020-03-13,15:00:00,45.16594,V ugm-3,16.6,V ugm-3 (VCM)
2020-03-13,16:00:00,43.59791,V ugm-3,19.2,V ugm-3 (VCM)
2020-03-13,17:00:00,44.10989,V ugm-3,20.6,V ugm-3 (VCM)
2020-03-13,18:00:00,37.02459,V ugm-3,24.0,V ugm-3 (VCM)
2020-03-13,19:00:00,34.96219,V ugm-3,29.8,V ugm-3 (VCM)
2020-03-13,20:00:00,32.18819,V ugm-3,31.6,V ugm-3 (VCM)
2020-03-13,21:00:00,28.68889,V ugm-3,30.6,V ugm-3 (VCM)
2020-03-13,22:00:00,23.36731,V ugm-3,26.1,V ugm-3 (VCM)
2020-03-13,23:00:00,26.00362,V ugm-3,20.6,V ugm-3 (VCM)
2020-03-13,1900-01-01 00:00:00,24.87463,V ugm-3,16.4,V ugm-3 (VCM)
2020-03-14,01:00:00,18.72376,V ugm-3,13.8,V ugm-3 (VCM)
2020-03-14,02:00:00,8.6361,V ugm-3,11.0,V ugm-3 (VCM)
2020-03-14,03:00:00,8.37604,V ugm-3,12.0,V ugm-3 (VCM)
2020-03-14,04:00:00,8.35312,V ugm-3,13.4,V ugm-3 (VCM)
2020-03-14,05:00:00,11.36146,V ugm-3,17.5,V ugm-3 (VCM)
2020-03-14,06:00:00,12.18611,V ugm-3,14.3,V ugm-3 (VCM)
2020-03-14,07:00:00,16.86619,V ugm-3,17.3,V ugm-3 (VCM)
2020-03-14,08:00:00,17.04189,V ugm-3,16.2,V ugm-3 (VCM)
2020-03-14,09:00:00,18.88565,V ugm-3,16.2,V ugm-3 (VCM)
2020-03-14,10:00:00,16.48494,V ugm-3,17.7,V ugm-3 (VCM)
2020-03-14,11:00:00,21.02447,V ugm-3,15.5,V ugm-3 (VCM)
2020-03-14,12:00:00,19.44,V ugm-3,17.0,V ugm-3 (VCM)
2020-03-14,13:00:00,19.7649,V ugm-3,13.8,V ugm-3 (VCM)
2020-03-14,14:00:00,18.56797,V ugm-3,15.9,V ugm-3 (VCM)
2020-03-14,15:00:00,22.65425,V ugm-3,18.2,V ugm-3 (VCM)
2020-03-14,16:00:00,23.18598,V ugm-3,23.6,V ugm-3 (VCM)
2020-03-14,17:00:00,22.33272,V ugm-3,23.1,V ugm-3 (VCM)
2020-03-14,18:00:00,28.86891,V ugm-3,17.9,V ugm-3 (VCM)
2020-03-14,19:00:00,24.22092,V ugm-3,12.0,V ugm-3 (VCM)
2020-03-14,20:00:00,15.14782,V ugm-3,10.6,V ugm-3 (VCM)
2020-03-14,21:00:00,14.33471,V ugm-3,8.2,V ugm-3 (VCM)
