Nitrogen dioxide,Status_V ugm-3,PM10 particulate matter (Hourly measured),Status2_V ugm-3 (INDIC.GRAV),Status2_V ugm-3 (TEOM FDMS),Status2_V ugm-3 (VCM)
8.25614,1,21.4,1,0,0
8.09679,1,17.6,1,0,0
10.45263,1,15.5,1,0,0
8.9035,1,15.9,1,0,0
8.01632,1,16.0,1,0,0
16.29263,1,13.5,1,0,0
19.69261,1,21.0,1,0,0
33.92897,1,36.1,1,0,0
57.06484,1,49.7,1,0,0
68.06799,1,82.8,1,0,0
75.58656,1,92.8,1,0,0
49.57469,1,46.7,1,0,0
43.98256,1,33.6,1,0,0
38.59924,1,24.6,1,0,0
55.19923,1,23.0,1,0,0
56.21841,1,26.7,1,0,0
48.52983,1,23.6,1,0,0
46.79156,1,28.3,1,0,0
32.78463,1,20.6,1,0,0
37.52844,1,15.0,1,0,0
40.39776,1,18.3,1,0,0
51.93716,1,20.4,1,0,0
76.40106,1,34.0,1,0,0
77.81855,1,44.6,1,0,0
70.67473,1,38.8,1,0,0
43.12365,1,21.5,1,0,0
36.58012,1,20.5,1,0,0
15.93955,1,18.0,1,0,0
26.02205,1,23.7,1,0,0
34.70792,1,35.3,1,0,0
35.9503,1,49.8,1,0,0
44.41238,1,35.5,1,0,0
49.42305,1,33.3,1,0,0
50.27074,1,40.5,1,0,0
66.17581,1,40.5,1,0,0
63.31474,1,41.2,1,0,0
60.47654,1,37.1,1,0,0
57.94341,1,40.7,1,0,0
51.92563,1,38.5,1,0,0
44.98502,1,33.0,1,0,0
37.92009,1,30.3,1,0,0
39.11372,1,27.8,1,0,0
28.0313,1,25.4,1,0,0
28.86229,1,23.9,1,0,0
42.20635,1,22.4,1,0,0
59.99327,1,19.1,1,0,0
89.65876,1,36.5,1,0,0
73.63588,1,32.6,1,0,0
61.72194,1,33.3,1,0,0
82.40297,1,30.9,1,0,0
51.03876,1,27.9,1,0,0
40.53407,1,24.1,1,0,0
47.65388,1,25.7,1,0,0
49.33818,1,26.5,1,0,0
59.85862,1,31.5,1,0,0
85.75547,1,41.3,1,0,0
98.32884,1,42.3,1,0,0
79.16908,1,45.4,1,0,0
76.89793,1,52.2,1,0,0
75.00926,1,64.4,1,0,0
69.67652,1,50.2,1,0,0
54.62092,1,40.5,1,0,0
49.42895,1,36.8,1,0,0
48.57161,1,32.7,1,0,0
34.64945,1,29.8,1,0,0
30.69709,1,25.5,1,0,0
27.82776,1,22.4,1,0,0
24.10603,1,23.1,1,0,0
28.22591,1,22.0,1,0,0
32.13707,1,23.8,1,0,0
39.61964,1,19.5,1,0,0
36.56218,1,14.0,1,0,0
37.98097,1,17.9,1,0,0
34.17873,1,20.1,1,0,0
28.2871,1,17.6,1,0,0
27.56506,1,15.1,1,0,0
32.06099,1,21.3,1,0,0
37.28531,1,25.4,1,0,0
37.28531,1,27.5,1,0,0
38.58501,1,20.9,1,0,0
44.05724,1,23.2,1,0,0
48.50219,1,26.5,1,0,0
47.05207,1,21.6,1,0,0
34.67663,1,20.0,1,0,0
28.6512,1,27.2,1,0,0
22.4216,1,23.7,1,0,0
17.40957,1,25.5,1,0,0
13.34384,1,27.3,1,0,0
10.03325,1,26.7,1,0,0
8.31427,1,23.7,1,0,0
6.68692,1,6.0,1,0,0
3.49368,1,8.1,1,0,0
5.64309,1,17.9,1,0,0
19.29668,1,13.7,1,0,0
23.80685,1,16.4,1,0,0
42.25545,1,19.3,1,0,0
39.36356,1,16.0,1,0,0
35.89782,1,17.9,1,0,0
27.59728,1,17.9,1,0,0
17.76749,1,25.1,1,0,0
17.0222,1,28.1,1,0,0
16.69133,1,35.4,1,0,0
19.53002,1,34.0,1,0,0
16.11856,1,29.4,1,0,0
18.11416,1,28.9,1,0,0
17.61685,1,29.9,1,0,0
16.46341,1,30.4,1,0,0
13.97923,1,25.4,1,0,0
9.67257,1,22.0,1,0,0
8.67509,1,16.6,1,0,0
7.81273,1,14.7,1,0,0
5.51218,1,6.9,1,0,0
3.77749,1,7.7,1,0,0
2.87906,1,7.0,1,0,0
4.05641,1,2.3,1,0,0
4.13885,1,-1.0,1,0,0
3.18202,1,1.7,1,0,0
3.0043,1,-1.9,1,0,0
3.76361,1,-1.9,1,0,0
5.30297,1,0.2,1,0,0
5.32051,1,2.7,1,0,0
5.8208,1,2.6,1,0,0
5.8452,1,2.6,1,0,0
5.21545,1,2.6,1,0,0
9.01417,1,14.3,1,0,0
10.58778,1,13.5,1,0,0
7.84744,1,11.7,1,0,0
5.4546,1,25.3,1,0,0
6.26051,1,10.4,1,0,0
5.95599,1,12.7,1,0,0
3.78351,1,14.1,1,0,0
7.34564,1,17.9,1,0,0
5.1319,1,14.9,1,0,0
3.99212,1,7.8,1,0,0
3.04547,1,10.7,1,0,0
0.52714,1,2.6,1,0,0
0.93824,1,12.6,1,0,0
1.30025,1,14.4,1,0,0
0.50988,1,14.9,1,0,0
0.45489,1,16.5,1,0,0
1.66418,1,20.4,1,0,0
7.08304,1,16.4,1,0,0
10.54058,1,21.2,1,0,0
14.62338,1,18.8,1,0,0
17.90778,1,24.8,1,0,0
17.2273,1,20.8,1,0,0
14.8301,1,18.7,1,0,0
16.72466,1,29.5,1,0,0
12.17692,1,20.7,1,0,0
13.5765,1,24.5,1,0,0
15.64587,1,34.1,1,0,0
18.24639,1,28.8,1,0,0
17.98525,1,9.8,1,0,0
13.04464,1,14.5,1,0,0
10.95916,1,17.1,1,0,0
10.34589,1,22.8,1,0,0
5.27244,1,28.6,1,0,0
3.49217,1,25.1,1,0,0
3.37003,1,27.9,1,0,0
2.03394,1,25.9,1,0,0
1.08136,1,26.8,1,0,0
1.47005,1,24.3,1,0,0
1.50034,1,26.5,1,0,0
1.28428,1,19.6,1,0,0
1.97373,1,19.8,1,0,0
5.76185,1,23.0,1,0,0
10.9636,1,25.4,1,0,0
13.90177,1,16.2,1,0,0
14.34485,1,17.9,1,0,0
15.13781,1,16.8,1,0,0
10.84278,1,14.4,1,0,0
10.95912,1,18.0,1,0,0
8.70281,1,17.2,1,0,0
10.06839,1,19.2,1,0,0
9.82011,1,15.0,1,0,0
10.51774,1,21.1,1,0,0
12.43736,1,21.8,1,0,0
9.78558,1,21.8,1,0,0
11.06949,1,23.7,1,0,0
8.07521,1,23.5,1,0,0
5.53078,1,19.5,1,0,0
3.7766,1,23.5,1,0,0
2.98803,1,21.8,1,0,0
1.89222,1,21.7,1,0,0
1.19244,1,20.9,1,0,0
2.29188,1,21.6,1,0,0
0.9228,1,20.1,1,0,0
1.43037,1,21.6,1,0,0
3.57337,1,17.4,1,0,0
7.86222,1,20.0,1,0,0
18.99337,1,17.4,1,0,0
19.20795,1,19.6,1,0,0
17.75073,1,20.1,1,0,0
14.66086,1,18.5,1,0,0
14.67418,1,29.8,1,0,0
11.55978,1,36.2,1,0,0
14.85447,1,25.0,1,0,0
9.40313,1,23.6,1,0,0
20.65579,1,26.5,1,0,0
24.38122,1,31.7,1,0,0
32.66706,1,25.9,1,0,0
33.358,1,22.8,1,0,0
53.64071,1,21.7,1,0,0
60.53068,1,24.3,1,0,0
51.95684,1,23.1,1,0,0
38.46347,1,20.5,1,0,0
29.03347,1,18.4,1,0,0
26.51312,1,17.6,1,0,0
15.42086,1,15.9,1,0,0
11.06154,1,9.8,1,0,0
11.3992,1,11.1,1,0,0
10.27562,1,7.7,1,0,0
8.58225,1,1.5,1,0,0
13.85549,1,4.9,1,0,0
26.90341,1,4.8,1,0,0
41.72902,1,7.8,1,0,0
56.19359,1,17.4,1,0,0
37.27173,1,12.8,1,0,0
24.68673,1,17.3,1,0,0
14.61529,1,15.3,1,0,0
11.29475,1,10.5,1,0,0
12.80965,1,9.8,1,0,0
15.45257,1,12.4,1,0,0
17.31922,1,15.4,1,0,0
25.56626,1,17.0,1,0,0
21.74548,1,14.4,1,0,0
22.73487,1,16.0,1,0,0
22.95137,1,16.1,1,0,0
15.98392,1,14.3,1,0,0
16.75857,1,9.6,1,0,0
14.26278,1,12.7,1,0,0
17.18643,1,13.5,1,0,0
7.99211,1,9.5,1,0,0
17.02958,1,10.3,1,0,0
13.69961,1,8.4,1,0,0
19.44056,1,10.0,1,0,0
40.19632,1,13.3,1,0,0
41.96282,1,13.8,1,0,0
39.56724,1,13.6,1,0,0
37.58939,1,13.5,1,0,0
27.00313,1,14.5,1,0,0
26.89689,1,12.3,1,0,0
29.08566,1,16.6,1,0,0
29.39878,1,22.5,1,0,0
29.16514,1,25.8,1,0,0
34.75298,1,28.3,1,0,0
33.04952,1,19.9,1,0,0
35.27027,1,18.4,1,0,0
52.80448,1,19.9,1,0,0
45.93524,1,19.4,1,0,0
45.76363,1,23.3,1,0,0
36.75038,1,29.6,1,0,0
35.82242,1,26.8,1,0,0
27.94172,1,30.7,1,0,0
30.62297,1,31.2,1,0,0
46.00523,1,28.5,1,0,0
21.84042,1,25.8,1,0,0
19.27025,1,23.3,1,0,0
16.35766,1,20.2,1,0,0
13.40159,1,17.7,1,0,0
14.09114,1,22.4,1,0,0
18.9927,1,13.7,1,0,0
17.93764,1,14.0,1,0,0
14.41287,1,10.4,1,0,0
19.62877,1,5.8,1,0,0
18.66309,1,8.3,1,0,0
13.9844,1,1.4,1,0,0
14.63846,1,2.8,1,0,0
14.86761,1,-0.1,1,0,0
11.85687,1,2.3,1,0,0
12.66582,1,-0.3,1,0,0
9.47367,1,1.4,1,0,0
9.28722,1,3.8,1,0,0
10.25158,1,9.3,1,0,0
9.27664,1,7.4,1,0,0
6.72695,1,4.4,1,0,0
7.00308,1,5.6,1,0,0
4.98037,1,6.0,1,0,0
8.7617,1,7.1,1,0,0
7.71962,1,5.6,1,0,0
2.70866,1,0.5,1,0,0
2.00979,1,0.5,1,0,0
1.35419,1,0.4,1,0,0
1.57593,1,1.0,1,0,0
1.34539,1,2.0,1,0,0
1.40211,1,-1.2,1,0,0
2.60899,1,10.8,1,0,0
3.47573,1,3.8,1,0,0
6.61451,1,10.8,1,0,0
19.17719,1,12.8,1,0,0
14.25084,1,15.3,1,0,0
13.89088,1,17.2,1,0,0
14.069,1,15.2,1,0,0
14.93558,1,19.9,1,0,0
14.09277,1,11.2,1,0,0
13.77028,1,21.6,1,0,0
14.24405,1,20.2,1,0,0
10.44189,1,18.1,1,0,0
9.14745,1,12.2,1,0,0
7.53082,1,15.7,1,0,0
6.41484,1,24.0,1,0,0
6.7143,1,20.9,1,0,0
5.59438,1,22.1,1,0,0
4.01819,1,31.7,1,0,0
2.98691,1,26.1,1,0,0
1.86491,1,20.5,1,0,0
3.17789,1,20.9,1,0,0
1.47279,1,14.9,1,0,0
2.69517,1,15.3,1,0,0
6.48896,1,20.5,1,0,0
17.217,1,26.0,1,0,0
26.75112,1,24.7,1,0,0
31.83056,1,22.8,1,0,0
32.98192,1,28.9,1,0,0
29.197,1,33.2,1,0,0
19.85716,1,31.2,1,0,0
13.57806,1,33.7,1,0,0
13.03064,1,33.9,1,0,0
11.75051,1,29.4,1,0,0
15.35713,1,26.8,1,0,0
13.1072,1,22.9,1,0,0
17.22051,1,30.6,1,0,0
17.06861,1,25.3,1,0,0
9.45609,1,14.0,1,0,0
7.93944,1,17.8,1,0,0
7.38283,1,20.8,1,0,0
8.26352,1,24.1,1,0,0
3.92811,1,21.4,1,0,0
2.6575,1,24.1,1,0,0
3.16682,1,23.5,1,0,0
2.82829,1,21.5,1,0,0
3.31997,1,20.0,1,0,0
9.69831,1,18.3,1,0,0
16.60205,1,18.1,1,0,0
35.09152,1,20.2,1,0,0
40.81047,1,19.4,1,0,0
29.91704,1,22.4,1,0,0
25.74633,1,15.9,1,0,0
19.08103,1,22.1,1,0,0
14.36037,1,24.5,1,0,0
22.13459,1,26.8,1,0,0
17.30342,1,23.2,1,0,0
21.31147,1,22.9,1,0,0
15.24219,1,14.1,1,0,0
14.81201,1,13.6,1,0,0
16.28231,1,11.9,1,0,0
13.9211,1,18.4,1,0,0
13.03025,1,20.4,1,0,0
8.86416,1,22.3,1,0,0
7.2854,1,20.4,1,0,0
4.51734,1,20.4,1,0,0
5.8514,1,19.8,1,0,0
2.69496,1,17.9,1,0,0
2.96148,1,19.7,1,0,0
1.4425,1,21.3,1,0,0
4.20748,1,24.1,1,0,0
4.30766,1,23.1,1,0,0
10.0308,1,26.8,1,0,0
33.34302,1,28.2,1,0,0
28.65665,1,29.9,1,0,0
27.23823,1,28.8,1,0,0
40.8851,1,33.1,1,0,0
41.11187,1,35.3,1,0,0
42.27449,1,59.3,1,0,0
31.0584,1,27.8,1,0,0
32.06415,1,18.2,1,0,0
30.15431,1,13.5,1,0,0
27.91016,1,11.7,1,0,0
35.13126,1,16.6,1,0,0
34.59119,1,12.7,1,0,0
38.02896,1,12.8,1,0,0
31.07307,1,10.7,1,0,0
23.43345,1,11.7,1,0,0
7.6935,1,7.6,1,0,0
7.37238,1,3.7,1,0,0
4.95189,1,4.4,1,0,0
4.24553,1,2.9,1,0,0
4.65505,1,1.8,1,0,0
3.23196,1,1.8,1,0,0
4.28152,1,-0.7,1,0,0
6.05744,1,0.9,1,0,0
10.68716,1,1.4,1,0,0
21.58861,1,8.2,1,0,0
25.4124,1,9.4,1,0,0
22.26759,1,10.7,1,0,0
17.76686,1,3.7,1,0,0
16.67633,1,5.1,1,0,0
10.2734,1,0.6,1,0,0
14.08334,1,6.9,1,0,0
10.9694,1,6.4,1,0,0
8.44638,1,11.3,1,0,0
12.45026,1,19.8,1,0,0
14.13838,1,22.2,1,0,0
8.57097,1,24.6,1,0,0
11.66203,1,20.0,1,0,0
11.68306,1,23.4,1,0,0
9.45523,1,21.6,1,0,0
8.14737,1,25.8,1,0,0
8.68172,1,28.5,1,0,0
7.08992,1,30.2,1,0,0
2.48633,1,26.6,1,0,0
3.59492,1,26.5,1,0,0
6.24208,1,24.0,1,0,0
6.99874,1,21.7,1,0,0
9.51451,1,20.5,1,0,0
11.89687,1,22.9,1,0,0
29.45973,1,24.4,1,0,0
28.49038,1,24.1,1,0,0
21.93183,1,15.3,1,0,0
17.15494,1,18.9,1,0,0
20.81446,1,27.0,1,0,0
18.6221,1,21.4,1,0,0
17.96045,1,22.8,1,0,0
17.65505,1,20.7,1,0,0
16.22884,1,14.7,1,0,0
18.29172,1,13.4,1,0,0
16.54681,1,10.3,1,0,0
13.64075,1,7.7,1,0,0
13.25998,1,10.2,1,0,0
10.78684,1,8.1,1,0,0
11.45787,1,7.4,1,0,0
8.16031,1,3.2,1,0,0
4.11036,1,2.0,1,0,0
2.90679,1,3.6,1,0,0
1.54762,1,1.5,1,0,0
1.43443,1,1.7,1,0,0
1.66072,1,5.6,1,0,0
2.28676,1,7.5,1,0,0
3.28707,1,6.0,1,0,0
2.64299,1,8.5,1,0,0
4.57076,1,10.0,1,0,0
7.5586,1,9.1,1,0,0
8.5398,1,10.2,1,0,0
7.56726,1,16.8,1,0,0
7.26535,1,21.0,1,0,0
7.4978,1,25.8,1,0,0
8.34656,1,27.9,1,0,0
7.42911,1,23.1,1,0,0
7.53566,1,29.5,1,0,0
7.79878,1,20.0,1,0,0
8.41385,1,27.8,1,0,0
13.1798,1,31.7,1,0,0
13.14058,1,32.4,1,0,0
9.37998,1,25.3,1,0,0
14.26133,1,15.7,1,0,0
5.93564,1,13.7,1,0,0
10.91497,1,10.1,1,0,0
7.77038,1,6.0,1,0,0
7.08811,1,4.8,1,0,0
5.86084,1,2.2,1,0,0
7.85315,1,0.8,1,0,0
7.41776,1,3.9,1,0,0
16.73284,1,4.3,1,0,0
27.24628,1,7.4,1,0,0
34.91396,1,7.9,1,0,0
23.35406,1,12.3,1,0,0
18.91485,1,8.9,1,0,0
7.59338,1,4.1,1,0,0
5.60886,1,9.1,1,0,0
4.33356,1,10.9,1,0,0
4.37136,1,21.0,1,0,0
3.98683,1,15.0,1,0,0
5.47504,1,22.9,1,0,0
5.61537,1,22.1,1,0,0
14.46644,1,32.8,1,0,0
18.73476,1,35.3,1,0,0
12.95005,1,28.8,1,0,0
23.29787,1,29.6,1,0,0
29.64976,1,32.5,1,0,0
38.21718,1,36.5,1,0,0
36.4594,1,33.2,1,0,0
27.70078,1,29.2,1,0,0
20.25664,1,26.7,1,0,0
18.81389,1,22.8,1,0,0
14.43112,1,15.8,1,0,0
6.10048,1,7.3,1,0,0
12.47978,1,1.4,1,0,0
25.27436,1,-0.1,1,0,0
30.28436,1,1.6,1,0,0
25.99671,1,3.7,1,0,0
36.06141,1,8.4,1,0,0
36.38991,1,12.7,1,0,0
40.6482,1,21.6,1,0,0
24.41414,1,11.3,1,0,0
17.02233,1,6.0,1,0,0
9.8484,1,0.7,1,0,0
8.06197,1,7.9,1,0,0
6.26637,1,10.3,1,0,0
8.03268,1,14.0,1,0,0
8.63045,1,11.1,1,0,0
7.21299,1,14.0,1,0,0
5.91754,1,10.4,1,0,0
6.67412,1,9.4,1,0,0
4.70244,1,9.8,1,0,0
3.80825,1,8.4,1,0,0
4.41021,1,9.1,1,0,0
1.43172,1,8.2,1,0,0
1.91067,1,11.9,1,0,0
2.97375,1,15.7,1,0,0
6.9138,1,10.6,1,0,0
8.37683,1,11.8,1,0,0
12.49751,1,12.5,1,0,0
22.78983,1,8.3,1,0,0
36.648,1,5.9,1,0,0
33.43916,1,5.7,1,0,0
17.15384,1,33.1,1,0,0
9.65338,1,17.2,1,0,0
9.89428,1,14.7,1,0,0
11.08075,1,24.1,1,0,0
17.9188,1,22.0,1,0,0
25.91875,1,10.6,1,0,0
32.43395,1,7.3,1,0,0
40.16123,1,9.0,1,0,0
52.83049,1,23.3,1,0,0
53.3021,1,17.1,1,0,0
54.67246,1,20.7,1,0,0
40.36524,1,16.0,1,0,0
15.403,1,8.1,1,0,0
12.88758,1,7.6,1,0,0
6.7623,1,8.3,1,0,0
4.78055,1,5.1,1,0,0
6.68821,1,6.3,1,0,0
4.30695,1,7.2,1,0,0
6.82736,1,8.4,1,0,0
11.16321,1,11.9,1,0,0
18.16785,1,7.6,1,0,0
50.33044,1,14.0,1,0,0
50.47003,1,14.9,1,0,0
32.9813,1,10.2,1,0,0
12.20461,1,6.3,1,0,0
14.10707,1,23.2,1,0,0
8.86188,1,29.0,1,0,0
5.35219,1,9.7,1,0,0
6.14512,1,21.3,1,0,0
8.66142,1,28.9,1,0,0
12.85651,1,29.3,1,0,0
14.16875,1,21.1,1,0,0
29.04444,1,32.0,1,0,0
33.18403,1,30.7,1,0,0
53.84961,1,25.1,1,0,0
48.14363,1,25.8,1,0,0
35.07621,1,23.5,1,0,0
23.73412,1,14.0,1,0,0
13.30784,1,15.5,1,0,0
14.89696,1,15.9,1,0,0
13.32969,1,15.0,1,0,0
11.89637,1,14.2,1,0,0
11.6953,1,12.4,1,0,0
19.45289,1,9.6,1,0,0
29.83395,1,6.8,1,0,0
52.39481,1,11.1,1,0,0
34.97677,1,11.0,1,0,0
17.33735,1,8.0,1,0,0
7.23563,1,5.4,1,0,0
6.29889,1,8.0,1,0,0
4.04872,1,6.2,1,0,0
4.22878,1,14.5,1,0,0
5.00038,1,14.1,1,0,0
5.51598,1,17.1,1,0,0
13.11554,1,26.3,1,0,0
21.44952,1,23.6,1,0,0
21.89748,1,25.8,1,0,0
17.40597,1,21.6,1,0,0
16.77241,1,18.1,1,0,0
11.03721,1,19.4,1,0,0
12.83249,1,32.1,1,0,0
19.48999,1,18.2,1,0,0
23.97234,1,19.8,1,0,0
19.33584,1,17.1,1,0,0
20.52028,1,16.2,1,0,0
16.95663,1,17.9,1,0,0
19.50751,1,15.6,1,0,0
18.23114,1,13.3,1,0,0
28.16908,1,14.9,1,0,0
37.23748,1,14.1,1,0,0
39.12995,1,15.9,1,0,0
32.27992,1,15.3,1,0,0
26.65434,1,11.4,1,0,0
24.53146,1,6.9,1,0,0
25.13378,1,2.8,1,0,0
28.27775,1,5.5,1,0,0
31.33851,1,7.5,1,0,0
29.84617,1,7.6,1,0,0
31.95039,1,9.2,1,0,0
36.16145,1,13.3,1,0,0
39.7121,1,15.4,1,0,0
41.73248,1,19.8,1,0,0
28.17793,1,18.5,1,0,0
22.9429,1,12.9,1,0,0
15.83255,1,8.0,1,0,0
15.32763,1,4.2,1,0,0
13.3943,1,7.2,1,0,0
7.79118,1,4.9,1,0,0
6.49141,1,1.0,1,0,0
5.39663,1,1.1,1,0,0
3.56419,1,3.0,1,0,0
5.04542,1,7.9,1,0,0
6.56404,1,-0.5,1,0,0
13.08019,1,3.6,1,0,0
15.74404,1,8.0,1,0,0
21.44494,1,12.8,1,0,0
18.61351,1,5.8,1,0,0
17.40283,1,12.0,1,0,0
12.13525,1,15.0,1,0,0
14.55894,1,14.1,1,0,0
9.46148,1,15.0,1,0,0
8.54344,1,12.7,1,0,0
11.5429,1,14.4,1,0,0
14.95513,1,18.0,1,0,0
12.77922,1,20.1,1,0,0
12.90806,1,14.4,1,0,0
10.36662,1,10.8,1,0,0
6.24065,1,18.5,1,0,0
6.3105,1,26.4,1,0,0
7.74573,1,24.4,1,0,0
6.7276,1,26.3,1,0,0
4.33077,1,23.4,1,0,0
3.91757,1,20.7,1,0,0
4.00501,1,20.4,1,0,0
4.32024,1,20.6,1,0,0
4.51638,1,18.2,1,0,0
5.83239,1,16.6,1,0,0
6.35695,1,17.7,1,0,0
8.30765,1,23.1,1,0,0
14.7529,1,23.5,1,0,0
11.718,1,27.8,1,0,0
7.4983,1,24.0,1,0,0
7.00389,1,26.1,1,0,0
6.54011,1,19.9,1,0,0
7.0171,1,18.6,1,0,0
9.40425,1,18.2,1,0,0
11.9557,1,19.1,1,0,0
23.37469,1,32.7,1,0,0
26.76299,1,30.0,1,0,0
27.04668,1,36.2,1,0,0
23.01752,1,28.3,1,0,0
24.25303,1,16.5,1,0,0
25.94097,1,16.3,1,0,0
19.36241,1,19.0,1,0,0
14.17031,1,17.5,1,0,0
16.89104,1,15.6,1,0,0
17.15445,1,14.5,1,0,0
15.90873,1,15.8,1,0,0
28.36685,1,16.9,1,0,0
47.52421,1,18.5,1,0,0
68.83193,1,23.9,1,0,0
64.09946,1,28.7,1,0,0
50.71627,1,21.5,1,0,0
49.50822,1,22.1,1,0,0
28.76805,1,23.2,1,0,0
15.95385,1,24.1,1,0,0
18.3771,1,30.3,1,0,0
15.80186,1,25.3,1,0,0
16.71072,1,28.1,1,0,0
17.42247,1,26.0,1,0,0
16.90231,1,25.4,1,0,0
21.4252,1,26.1,1,0,0
39.02809,1,39.6,1,0,0
58.07742,1,55.7,1,0,0
46.52303,1,34.6,1,0,0
35.17166,1,26.4,1,0,0
33.53815,1,21.5,1,0,0
31.45808,1,18.3,1,0,0
21.12763,1,17.6,1,0,0
5.58056,1,9.3,1,0,0
10.86307,1,12.1,1,0,0
11.12073,1,11.4,1,0,0
13.44503,1,10.2,1,0,0
32.81788,1,11.3,1,0,0
44.93474,1,14.8,1,0,0
70.6792,1,22.2,1,0,0
53.3686,1,20.1,1,0,0
47.59812,1,19.1,1,0,0
40.43263,1,19.7,1,0,0
32.62026,1,12.9,1,0,0
39.55771,1,12.7,1,0,0
36.76804,1,23.4,1,0,0
16.2805,1,21.2,1,0,0
7.33107,1,9.9,1,0,0
15.31002,1,22.9,1,0,0
17.36584,1,22.1,1,0,0
22.70416,1,29.4,1,0,0
21.66675,1,31.5,1,0,0
36.6459,1,33.2,1,0,0
24.35326,1,30.8,1,0,0
16.73694,1,31.3,1,0,0
14.59581,1,27.9,1,0,0
15.4312,1,26.2,1,0,0
19.81518,1,24.3,1,0,0
6.98233,1,21.4,1,0,0
14.8851,1,21.0,1,0,0
33.77173,1,21.7,1,0,0
44.53939,1,22.4,1,0,0
72.01226,1,26.4,1,0,0
85.24703,1,35.7,1,0,0
62.18763,1,32.7,1,0,0
52.95569,1,32.5,1,0,0
41.90877,1,25.9,0,0,1
39.13137,1,33.0,0,0,1
46.15784,1,51.2,0,0,1
44.52802,1,55.5,0,0,1
45.56349,1,52.0,0,0,1
49.41656,1,40.2,0,0,1
66.37028,1,38.6,0,0,1
46.74859,1,31.0,0,0,1
70.5918,1,37.5,0,0,1
71.54134,1,44.2,0,0,1
55.94171,1,38.0,0,0,1
50.58196,1,34.1,0,0,1
39.76597,1,24.1,0,0,1
38.79582,1,26.9,0,0,1
39.00201,1,28.0,0,0,1
32.09321,1,23.1,0,0,1
40.27313,1,26.1,0,0,1
43.43685,1,26.7,0,0,1
37.7379,1,20.2,0,0,1
29.60129,1,19.5,0,0,1
40.4311,1,15.6,0,0,1
42.73668,1,15.8,0,0,1
40.1399,1,11.9,0,0,1
30.23449,1,15.4,0,0,1
31.87755,1,22.1,0,0,1
41.12441,1,90.2,0,0,1
39.38123,1,89.8,0,0,1
43.05333,1,53.8,0,0,1
43.05333,1,42.6,0,0,1
39.02364,1,33.3,0,0,1
50.09634,1,36.1,0,0,1
50.94137,1,37.8,0,0,1
60.43423,1,48.7,0,0,1
59.74936,1,26.8,0,0,1
57.26522,1,24.9,0,0,1
55.41869,1,24.9,0,0,1
55.48073,1,24.5,0,0,1
42.20226,1,28.8,0,0,1
39.79608,1,35.2,0,0,1
38.31373,1,28.4,0,0,1
36.67405,1,28.0,0,0,1
30.1804,1,23.7,0,0,1
22.3595,1,23.8,0,0,1
25.42719,1,19.9,0,0,1
38.92913,1,23.0,0,0,1
33.73627,1,25.3,0,0,1
36.11284,1,21.7,0,0,1
29.02742,1,23.8,0,0,1
23.02506,1,22.7,0,0,1
23.35912,1,24.7,0,0,1
23.61898,1,51.4,0,0,1
19.49106,1,28.4,0,0,1
19.33673,1,26.8,0,0,1
32.12623,1,31.0,0,0,1
43.12234,1,35.0,0,0,1
43.21833,1,40.8,0,0,1
54.22785,1,46.7,0,0,1
72.09643,1,66.2,0,0,1
56.63424,1,43.5,0,0,1
61.27772,1,31.8,0,0,1
69.79493,1,31.7,0,0,1
56.68127,1,22.6,0,0,1
39.39228,1,15.7,0,0,1
31.56734,1,12.8,0,0,1
27.11841,1,15.4,0,0,1
23.52668,1,17.1,0,0,1
19.64282,1,17.3,0,0,1
15.0705,1,15.6,0,0,1
20.12116,1,11.2,0,0,1
24.3847,1,13.9,0,0,1
34.84271,1,14.7,0,0,1
26.75885,1,15.3,0,0,1
27.68357,1,17.5,0,0,1
24.7697,1,21.1,0,0,1
17.88475,1,32.3,0,0,1
17.97684,1,29.6,0,0,1
19.62236,1,25.2,0,0,1
15.91978,1,21.9,0,0,1
29.09533,1,19.3,0,0,1
18.85004,1,19.5,0,0,1
12.96053,1,18.6,0,0,1
14.72115,1,20.1,0,0,1
13.24916,1,21.7,0,0,1
11.91399,1,20.8,0,0,1
9.09366,1,18.3,0,0,1
9.22812,1,20.5,0,0,1
7.78425,1,17.0,0,0,1
5.80031,1,11.1,0,0,1
4.74642,1,13.9,0,0,1
4.13494,1,7.8,0,0,1
5.59082,1,2.7,0,0,1
6.22272,1,-2.4,0,0,1
4.90988,1,2.9,0,0,1
6.43101,1,-0.6,0,0,1
9.26013,1,5.2,0,0,1
8.37331,1,6.6,0,0,1
11.75556,1,9.1,0,0,1
12.10068,1,17.0,0,0,1
12.31576,1,8.6,0,0,1
17.78113,1,12.0,0,0,1
17.23192,1,23.6,0,0,1
16.17763,1,19.0,0,0,1
14.7596,1,9.5,0,0,1
36.56071,1,27.3,0,0,1
39.013,1,27.0,0,0,1
19.96203,1,11.1,0,0,1
20.86523,1,7.6,0,0,1
29.93853,1,5.8,0,0,1
22.39702,1,9.3,0,0,1
20.98147,1,7.3,0,0,1
22.43173,1,12.0,0,0,1
10.95584,1,4.9,0,0,1
11.23829,1,6.9,0,0,1
9.24455,1,8.8,0,0,1
5.25551,1,0.2,0,0,1
5.32604,1,-0.1,0,0,1
19.12155,1,3.4,0,0,1
25.34113,1,15.1,0,0,1
18.83293,1,10.6,0,0,1
16.97979,1,9.8,0,0,1
